135	1878	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
90	1923	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
22	1991	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
125	1888	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
162	1851	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
115	1898	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
27	1986	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
111	1902	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
57	1956	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
169	1844	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
160	1853	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
50	1963	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
61	1952	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
174	1839	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
54	1959	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
92	1921	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
102	1911	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
110	1903	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
126	1887	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
198	1815	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
76	1937	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
198	1815	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
128	1885	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
132	1881	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
182	1831	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
15	1998	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
120	1893	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
77	1936	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
90	1923	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
164	1849	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
159	1854	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
199	1814	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
4	2009	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
51	1962	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
87	1926	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
185	1828	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
145	1868	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
17	1996	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
146	1867	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
19	1994	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
200	1813	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
84	1929	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
87	1926	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
92	1921	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
99	1914	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
76	1937	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
173	1840	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
174	1839	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
52	1961	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
13	2000	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
112	1901	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
189	1824	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
111	1902	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
59	1954	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
10	2003	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
93	1920	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
167	1846	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
159	1854	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
108	1905	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
185	1828	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
54	1959	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
175	1838	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
111	1902	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
9	2004	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
174	1839	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
126	1887	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
133	1880	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
55	1958	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
196	1817	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
156	1857	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
63	1950	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
95	1918	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
128	1885	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
173	1840	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
156	1857	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
43	1970	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
160	1853	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
19	1994	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
30	1983	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
45	1968	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
142	1871	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
117	1896	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
146	1867	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
26	1987	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
26	1987	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
177	1836	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
103	1910	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
84	1929	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
83	1930	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
64	1949	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
68	1945	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
20	1993	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
45	1968	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
62	1951	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
35	1978	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
176	1837	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
87	1926	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
77	1936	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
72	1941	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
58	1955	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
119	1894	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
181	1832	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
113	1900	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
151	1862	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
19	1994	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
6	2007	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
108	1905	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
182	1831	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
170	1843	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
128	1885	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
3	2010	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
67	1946	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
81	1932	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
37	1976	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
177	1836	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
26	1987	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
12	2001	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
102	1911	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
69	1944	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
78	1935	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
101	1912	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
133	1880	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
1	2012	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
28	1985	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
188	1825	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
54	1959	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
70	1943	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
111	1902	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
28	1985	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
62	1951	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
72	1941	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
18	1995	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
129	1884	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
63	1950	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
13	2000	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
57	1956	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
92	1921	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
126	1887	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
38	1975	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
148	1865	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
139	1874	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
106	1907	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
179	1834	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
161	1852	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
175	1838	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
53	1960	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
124	1889	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
106	1907	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
184	1829	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
73	1940	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
40	1973	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
75	1938	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
123	1890	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
152	1861	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
170	1843	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
61	1952	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
74	1939	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
19	1994	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
191	1822	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
121	1892	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
43	1970	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
117	1896	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
41	1972	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
67	1946	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
93	1920	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
165	1848	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
38	1975	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
170	1843	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
56	1957	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
146	1867	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
77	1936	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
169	1844	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
17	1996	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
199	1814	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
139	1874	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
158	1855	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
19	1994	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
149	1864	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
137	1876	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
99	1914	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
19	1994	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
158	1855	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
151	1862	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
49	1964	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
127	1886	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
85	1928	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
73	1940	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
21	1992	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
183	1830	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
137	1876	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
76	1937	1	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	1	1	1
