188	1825	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
60	1953	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
144	1869	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
93	1920	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
189	1824	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
60	1953	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
43	1970	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
136	1877	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
190	1823	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
114	1899	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
142	1871	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
54	1959	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
82	1931	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
191	1822	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
127	1886	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
69	1944	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
1	2012	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
179	1834	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
132	1881	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
134	1879	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
11	2002	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
58	1955	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
59	1954	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
97	1916	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
161	1852	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
123	1890	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
197	1816	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
87	1926	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
98	1915	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
81	1932	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
60	1953	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
183	1830	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
24	1989	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
196	1817	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
1	2012	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
133	1880	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
177	1836	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
165	1848	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
47	1966	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
63	1950	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
174	1839	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
109	1904	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
92	1921	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
47	1966	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
38	1975	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
166	1847	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
24	1989	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
48	1965	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
92	1921	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
4	2009	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
180	1833	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
94	1919	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
80	1933	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
15	1998	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
97	1916	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
72	1941	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
38	1975	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
19	1994	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
187	1826	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
170	1843	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
111	1902	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
162	1851	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
131	1882	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
160	1853	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
172	1841	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
118	1895	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
34	1979	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
101	1912	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
58	1955	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
100	1913	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
89	1924	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
22	1991	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
124	1889	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
162	1851	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
173	1840	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
63	1950	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
188	1825	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
21	1992	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
189	1824	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
77	1936	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
159	1854	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
52	1961	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
66	1947	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
11	2002	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
107	1906	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
128	1885	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
56	1957	Gley	0	19	0	0	0	850	0	0	0	0	0	2.5000	0	0	0	0	0	3.16227766	0	16	22	Notched	average	false
